huc8,eventid,cruise,program,project,agency,source,station,sampledate,sampletime,totaldepth,upperpycnocline,lowerpycnocline,depth,layer,sampletype,samplereplicatetype,parameter,qualifier,measurevalue,unit,method,lab,problem,precisionpc,biaspc,details,latitude,longitude,tierlevel
2080101,454323,bay740,twqm,main,vadeq,odu,cb8.1,2019-03-11t00:00:00,08:09:00,9,,,8,b,d,s1,chla,"",9.5052,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,454324,bay743,twqm,main,vadeq,odu,cb8.1,2019-04-23t00:00:00,07:57:00,8,,,1,s,d,s1,chla,"",21.36,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,454326,bay743,twqm,main,vadeq,odu,cb8.1e,2019-04-23t00:00:00,08:36:00,15,,,14,b,d,s1,chla,"",9.9324,ug/l,l01,odu,"",,,"",36.94737,-76.03494,t3
2080101,454331,bay740,twqm,main,vadeq,odu,le3.6,2019-03-11t00:00:00,16:06:00,10,,,1,s,d,s1,chla,"",14.151,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,454332,bay743,twqm,main,vadeq,odu,le3.6,2019-04-16t00:00:00,11:37:00,9,,,1,s,d,s1,chla,"",16.821,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,454341,bay740,twqm,main,vadeq,odu,we4.3,2019-03-14t00:00:00,09:27:00,5,,,4,b,d,s1,chla,"",19.758,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,454342,bay743,twqm,main,vadeq,odu,we4.3,2019-04-23t00:00:00,13:12:00,5,,,4,b,d,s1,chla,"",22.1076,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,459173,bay756,twqm,main,vadeq,odu,cb5.4,2019-11-19t00:00:00,14:50:00,33,4,25,3,ap,d,s1,chla,"",9.078,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,459175,bay756,twqm,main,vadeq,odu,cb5.5,2019-11-19t00:00:00,16:12:00,16,8,9,7,ap,d,s1,chla,"",8.544,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,459176,bay756,twqm,main,vadeq,odu,cb6.1,2019-11-20t00:00:00,07:15:00,12,,,10,b,d,s1,chla,"",3.6312,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,459177,bay756,twqm,main,vadeq,odu,cb6.4,2019-11-11t00:00:00,11:38:00,10,,,3,ap,d,s1,chla,"",5.6604,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,459178,bay758,twqm,main,vadeq,odu,cb6.4,2019-12-09t00:00:00,11:35:00,10,,,3,ap,d,s1,chla,"",8.3304,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,459173,bay756,twqm,main,vadeq,odu,cb5.4,2019-11-19t00:00:00,14:50:00,33,4,25,32,b,d,s1,chla,"",4.806,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,459174,bay756,twqm,main,vadeq,odu,cb5.4w,2019-11-19t00:00:00,15:31:00,5,,,1,s,d,s1,chla,"",7.1556,ug/l,l01,odu,"",,,"",37.81347,-76.29467,t3
2080101,459175,bay756,twqm,main,vadeq,odu,cb5.5,2019-11-19t00:00:00,16:12:00,16,8,9,15,b,d,s1,chla,"",3.6312,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,459173,bay756,twqm,main,vadeq,odu,cb5.4,2019-11-19t00:00:00,14:50:00,33,4,25,27,bp,d,s1,chla,"",4.0584,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,459176,bay756,twqm,main,vadeq,odu,cb6.1,2019-11-20t00:00:00,07:15:00,12,,,1,s,d,s1,chla,"",6.0876,ug/l,l01,odu,"",,,"",37.58847,-76.16216,t3
2080101,459177,bay756,twqm,main,vadeq,odu,cb6.4,2019-11-11t00:00:00,11:38:00,10,,,1,s,d,s1,chla,"",5.0196,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,459179,bay756,twqm,main,vadeq,odu,cb7.1,2019-11-19t00:00:00,12:15:00,19,,,1,s,d,s1,chla,"",3.6312,ug/l,l01,odu,"",,,"",37.68346,-75.98966,t3
2080101,459182,bay756,twqm,main,vadeq,odu,cb7.2,2019-11-19t00:00:00,10:32:00,22,,,21,b,d,s1,chla,"",6.56057,ug/l,l01,odu,"",,,"",37.41153,-76.07966,t3
2080101,459182,bay756,twqm,main,vadeq,odu,cb7.2,2019-11-19t00:00:00,10:32:00,22,,,1,s,d,s1,chla,"",5.34,ug/l,l01,odu,"",,,"",37.41153,-76.07966,t3
2080101,459178,bay758,twqm,main,vadeq,odu,cb6.4,2019-12-09t00:00:00,11:35:00,10,,,1,s,d,s1,chla,"",7.0488,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,459173,bay756,twqm,main,vadeq,odu,cb5.4,2019-11-19t00:00:00,14:50:00,33,4,25,1,s,d,s1,chla,"",7.2624,ug/l,l01,odu,"",,,"",37.80013,-76.17466,t3
2080101,459178,bay758,twqm,main,vadeq,odu,cb6.4,2019-12-09t00:00:00,11:35:00,10,,,7,bp,d,s1,chla,"",9.078,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,459183,bay756,twqm,main,vadeq,odu,cb7.2e,2019-11-19t00:00:00,10:00:00,13,,,12,b,d,s1,chla,"",4.6725,ug/l,l01,odu,"",,,"",37.41153,-76.02466,t3
2080101,459177,bay756,twqm,main,vadeq,odu,cb6.4,2019-11-11t00:00:00,11:38:00,10,,,7,bp,d,s1,chla,"",5.1264,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,459175,bay756,twqm,main,vadeq,odu,cb5.5,2019-11-19t00:00:00,16:12:00,16,8,9,1,s,d,s1,chla,"",6.7284,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,459175,bay756,twqm,main,vadeq,odu,cb5.5,2019-11-19t00:00:00,16:12:00,16,8,9,10,bp,d,s1,chla,"",6.408,ug/l,l01,odu,"",,,"",37.6918,-76.18967,t3
2080101,459174,bay756,twqm,main,vadeq,odu,cb5.4w,2019-11-19t00:00:00,15:31:00,5,,,4,b,d,s1,chla,"",6.8352,ug/l,l01,odu,"",,,"",37.81347,-76.29467,t3
2080101,459178,bay758,twqm,main,vadeq,odu,cb6.4,2019-12-09t00:00:00,11:35:00,10,,,9,b,d,s1,chla,"",9.1848,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,459181,bay756,twqm,main,vadeq,odu,cb7.1s,2019-11-19t00:00:00,11:28:00,17,,,16,b,d,s1,chla,"",6.408,ug/l,l01,odu,"",,,"",37.58124,-76.05799,t3
2080101,459177,bay756,twqm,main,vadeq,odu,cb6.4,2019-11-11t00:00:00,11:38:00,10,,,9,b,d,s1,chla,"",5.2332,ug/l,l01,odu,"",,,"",37.23653,-76.20799,t3
2080101,459184,bay756,twqm,main,vadeq,odu,cb7.3,2019-11-11t00:00:00,12:26:00,13,5,5,4,ap,d,s1,chla,"",4.9128,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,459185,bay758,twqm,main,vadeq,odu,cb7.3,2019-12-09t00:00:00,10:44:00,13,5,5,12,b,d,s1,chla,"",6.8352,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,459184,bay756,twqm,main,vadeq,odu,cb7.3,2019-11-11t00:00:00,12:26:00,13,5,5,1,s,d,s1,chla,"",4.0584,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,459183,bay756,twqm,main,vadeq,odu,cb7.2e,2019-11-19t00:00:00,10:00:00,13,,,1,s,d,s1,chla,"",6.6216,ug/l,l01,odu,"",,,"",37.41153,-76.02466,t3
2080101,459188,bay758,twqm,main,vadeq,odu,cb7.4,2019-12-09t00:00:00,09:09:00,15,,,5,ap,d,s1,chla,"",8.1168,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,459187,bay756,twqm,main,vadeq,odu,cb7.4,2019-11-11t00:00:00,13:48:00,15,,,5,ap,d,s1,chla,"",4.9128,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,459181,bay756,twqm,main,vadeq,odu,cb7.1s,2019-11-19t00:00:00,11:28:00,17,,,1,s,d,s1,chla,"",6.7284,ug/l,l01,odu,"",,,"",37.58124,-76.05799,t3
2080101,459179,bay756,twqm,main,vadeq,odu,cb7.1,2019-11-19t00:00:00,12:15:00,19,,,18,b,d,s1,chla,"",7.9032,ug/l,l01,odu,"",,,"",37.68346,-75.98966,t3
2080101,459184,bay756,twqm,main,vadeq,odu,cb7.3,2019-11-11t00:00:00,12:26:00,13,5,5,12,b,d,s1,chla,"",5.6604,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,459184,bay756,twqm,main,vadeq,odu,cb7.3,2019-11-11t00:00:00,12:26:00,13,5,5,6,bp,d,s1,chla,"",4.6992,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,459186,bay756,twqm,main,vadeq,odu,cb7.3e,2019-11-19t00:00:00,08:36:00,22,,,21,b,d,s1,chla,"",4.88229,ug/l,l01,odu,"",,,"",37.22875,-76.05383,t3
2080101,459186,bay756,twqm,main,vadeq,odu,cb7.3e,2019-11-19t00:00:00,08:36:00,22,,,1,s,d,s1,chla,"",5.607,ug/l,l01,odu,"",,,"",37.22875,-76.05383,t3
2080101,459187,bay756,twqm,main,vadeq,odu,cb7.4,2019-11-11t00:00:00,13:48:00,15,,,14,b,d,s1,chla,"",4.5924,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,459185,bay758,twqm,main,vadeq,odu,cb7.3,2019-12-09t00:00:00,10:44:00,13,5,5,1,s,d,s1,chla,"",6.6216,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,459189,bay756,twqm,main,vadeq,odu,cb7.4n,2019-11-11t00:00:00,13:15:00,11,,,1,s,d,s1,chla,"",3.6312,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,459192,bay758,twqm,main,vadeq,odu,cb8.1,2019-12-09t00:00:00,07:57:00,8,,,7,b,d,s1,chla,"",7.3692,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,459187,bay756,twqm,main,vadeq,odu,cb7.4,2019-11-11t00:00:00,13:48:00,15,,,10,bp,d,s1,chla,"",4.806,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,459188,bay758,twqm,main,vadeq,odu,cb7.4,2019-12-09t00:00:00,09:09:00,15,,,1,s,d,s1,chla,"",6.942,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,459196,bay756,twqm,main,vadeq,odu,le3.6,2019-11-20t00:00:00,07:52:00,9,,,8,b,d,s1,chla,"",8.6508,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,459196,bay756,twqm,main,vadeq,odu,le3.6,2019-11-20t00:00:00,07:52:00,9,,,1,s,d,s1,chla,"",9.2916,ug/l,l01,odu,"",,,"",37.5968,-76.28467,t3
2080101,459190,bay758,twqm,main,vadeq,odu,cb7.4n,2019-12-09t00:00:00,09:46:00,11,,,10,b,d,s1,chla,"",9.345,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,459191,bay756,twqm,main,vadeq,odu,cb8.1,2019-11-11t00:00:00,15:11:00,9,,,8,b,d,s1,chla,"",6.0876,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,459194,bay758,twqm,main,vadeq,odu,cb8.1e,2019-12-09t00:00:00,08:43:00,14,,,1,s,d,s1,chla,"",5.874,ug/l,l01,odu,"",,,"",36.94737,-76.03494,t3
2080101,459204,bay756,twqm,main,vadeq,odu,we4.3,2019-11-11t00:00:00,09:36:00,5,,,4,b,d,s1,chla,"",5.4468,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,459205,bay758,twqm,main,vadeq,odu,we4.3,2019-12-09t00:00:00,14:20:00,4,,,3,b,d,s1,chla,"",3.3108,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,459191,bay756,twqm,main,vadeq,odu,cb8.1,2019-11-11t00:00:00,15:11:00,9,,,1,s,d,s1,chla,"",5.9808,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,460431,bay755,twqm,main,mddnr,mddnr,cb5.3,2019-10-15t00:00:00,11:01:00,26.6,10.5,13.5,25,b,d,s1,chla,"",2.243,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,459189,bay756,twqm,main,vadeq,odu,cb7.4n,2019-11-11t00:00:00,13:15:00,11,,,1,s,d,s2,chla,"",3.4176,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,459190,bay758,twqm,main,vadeq,odu,cb7.4n,2019-12-09t00:00:00,09:46:00,11,,,10,b,d,s2,chla,"",8.6775,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,459193,bay756,twqm,main,vadeq,odu,cb8.1e,2019-11-11t00:00:00,14:19:00,14,,,1,s,d,s1,chla,"",5.2332,ug/l,l01,odu,"",,,"",36.94737,-76.03494,t3
2080101,459188,bay758,twqm,main,vadeq,odu,cb7.4,2019-12-09t00:00:00,09:09:00,15,,,10,bp,d,s1,chla,"",5.874,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,459185,bay758,twqm,main,vadeq,odu,cb7.3,2019-12-09t00:00:00,10:44:00,13,5,5,4,ap,d,s1,chla,"",6.7284,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,459185,bay758,twqm,main,vadeq,odu,cb7.3,2019-12-09t00:00:00,10:44:00,13,5,5,6,bp,d,s1,chla,"",7.6896,ug/l,l01,odu,"",,,"",37.11681,-76.12521,t3
2080101,459187,bay756,twqm,main,vadeq,odu,cb7.4,2019-11-11t00:00:00,13:48:00,15,,,1,s,d,s1,chla,"",4.0584,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,459204,bay756,twqm,main,vadeq,odu,we4.3,2019-11-11t00:00:00,09:36:00,5,,,1,s,d,s1,chla,"",5.4468,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,460431,bay755,twqm,main,mddnr,mddnr,cb5.3,2019-10-15t00:00:00,11:01:00,26.6,10.5,13.5,9,ap,d,s1,chla,"",1.922,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,460964,bay757,twqm,main,mddnr,mddnr,cb5.3,2019-11-14t00:00:00,10:48:00,29,,,9,ap,d,s1,chla,"",3.952,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,460978,bay758,twqm,main,mddnr,mddnr,cb5.3,2019-12-13t00:00:00,11:08:00,27.5,12.5,14.5,11,ap,d,s1,chla,"",11.748,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,461265,bay740,twqm,main,mddnr,mddnr,cb5.3,2019-03-11t00:00:00,10:07:00,27.5,1.5,10.5,0.5,ap,d,s1,chla,"",5.645,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,459188,bay758,twqm,main,vadeq,odu,cb7.4,2019-12-09t00:00:00,09:09:00,15,,,14,b,d,s1,chla,"",7.476,ug/l,l01,odu,"",,,"",36.9957,-76.02048,t3
2080101,459189,bay756,twqm,main,vadeq,odu,cb7.4n,2019-11-11t00:00:00,13:15:00,11,,,10,b,d,s1,chla,"",4.272,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,459189,bay756,twqm,main,vadeq,odu,cb7.4n,2019-11-11t00:00:00,13:15:00,11,,,10,b,d,s2,chla,"",4.1652,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,459190,bay758,twqm,main,vadeq,odu,cb7.4n,2019-12-09t00:00:00,09:46:00,11,,,1,s,d,s2,chla,"",7.743,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,459190,bay758,twqm,main,vadeq,odu,cb7.4n,2019-12-09t00:00:00,09:46:00,11,,,1,s,d,s1,chla,"",6.942,ug/l,l01,odu,"",,,"",37.06237,-75.99937,t3
2080101,460964,bay757,twqm,main,mddnr,mddnr,cb5.3,2019-11-14t00:00:00,10:48:00,29,,,19,bp,d,s1,chla,"",2.99,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,460978,bay758,twqm,main,mddnr,mddnr,cb5.3,2019-12-13t00:00:00,11:08:00,27.5,12.5,14.5,16,bp,d,s1,chla,"",8.758,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,460978,bay758,twqm,main,mddnr,mddnr,cb5.3,2019-12-13t00:00:00,11:08:00,27.5,12.5,14.5,0.5,s,d,s1,chla,"",13.457,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,459192,bay758,twqm,main,vadeq,odu,cb8.1,2019-12-09t00:00:00,07:57:00,8,,,1,s,d,s1,chla,"",8.01,ug/l,l01,odu,"",,,"",36.99542,-76.16772,t3
2080101,459193,bay756,twqm,main,vadeq,odu,cb8.1e,2019-11-11t00:00:00,14:19:00,14,,,13,b,d,s1,chla,"",8.7576,ug/l,l01,odu,"",,,"",36.94737,-76.03494,t3
2080101,459194,bay758,twqm,main,vadeq,odu,cb8.1e,2019-12-09t00:00:00,08:43:00,14,,,13,b,d,s1,chla,"",7.0488,ug/l,l01,odu,"",,,"",36.94737,-76.03494,t3
2080101,460964,bay757,twqm,main,mddnr,mddnr,cb5.3,2019-11-14t00:00:00,10:48:00,29,,,28,b,d,s1,chla,"",3.471,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,459205,bay758,twqm,main,vadeq,odu,we4.3,2019-12-09t00:00:00,14:20:00,4,,,1,s,d,s1,chla,"",3.204,ug/l,l01,odu,"",,,"",37.17681,-76.373,t3
2080101,461265,bay740,twqm,main,mddnr,mddnr,cb5.3,2019-03-11t00:00:00,10:07:00,27.5,1.5,10.5,26,b,d,s1,chla,"",21.146,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,461265,bay740,twqm,main,mddnr,mddnr,cb5.3,2019-03-11t00:00:00,10:07:00,27.5,1.5,10.5,0.5,s,d,s1,chla,"",6.103,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,460431,bay755,twqm,main,mddnr,mddnr,cb5.3,2019-10-15t00:00:00,11:01:00,26.6,10.5,13.5,15,bp,d,s1,chla,"",1.175,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,460431,bay755,twqm,main,mddnr,mddnr,cb5.3,2019-10-15t00:00:00,11:01:00,26.6,10.5,13.5,0.5,s,d,s1,chla,"",8.224,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,460964,bay757,twqm,main,mddnr,mddnr,cb5.3,2019-11-14t00:00:00,10:48:00,29,,,0.5,s,d,s1,chla,"",6.622,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,460978,bay758,twqm,main,mddnr,mddnr,cb5.3,2019-12-13t00:00:00,11:08:00,27.5,12.5,14.5,26,b,d,s1,chla,"",10.894,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080101,461265,bay740,twqm,main,mddnr,mddnr,cb5.3,2019-03-11t00:00:00,10:07:00,27.5,1.5,10.5,12,bp,d,s1,chla,"",20.719,ug/l,l01,cbl,"",,,"",37.91011,-76.17137,t3
2080104,458733,bay755,twqm,trib,vadeq,vadeq/pro,tf3.3,2019-10-23t00:00:00,13:00:00,8,,,1,s,d,s1,chla,"",16.2,ug/l,l01,vadcls,"",,,"",38.01847,-76.90928,t3
2080104,458735,bay758,twqm,trib,vadeq,vadeq/pro,tf3.3,2019-12-10t00:00:00,13:40:00,9,,,1,s,d,s1,chla,"",16.7,ug/l,l01,vadcls,"",,,"",38.01847,-76.90928,t3
2080104,458729,bay756,twqm,trib,vadeq,vadeq/nro,tf3.2a,2019-11-05t00:00:00,10:02:00,6,,,1,s,d,s1,chla,"",33.9,ug/l,l01,vadcls,"",,,"",38.11295,-77.05482,t3
2080104,458654,bay755,twqm,trib,vadeq,vadeq/pro,ret3.1,2019-10-23t00:00:00,12:30:00,7,,,1,s,d,s1,chla,"",15.6,ug/l,l01,vadcls,"",,,"",37.9173,-76.8222,t3
2080104,458711,bay755,twqm,trib,vadeq,vadeq/nro,tf3.1e,2019-10-17t00:00:00,12:12:00,4,,,1,s,d,s1,chla,"",8.67,ug/l,l01,vadcls,"",,,"",38.24469,-77.32508,t3
2080104,458713,bay758,twqm,trib,vadeq,vadeq/nro,tf3.1e,2019-12-10t00:00:00,10:44:00,4,,,1,s,d,s1,chla,"",3.56,ug/l,l01,vadcls,"",,,"",38.24469,-77.32508,t3
2080104,458718,bay758,twqm,trib,vadeq,vadeq/nro,tf3.1f,2019-12-10t00:00:00,11:25:00,4,,,1,s,d,s1,chla,"",2.01,ug/l,l01,vadcls,"",,,"",38.26953,-77.42897,t3
2080104,458723,bay756,twqm,trib,vadeq,vadeq/nro,tf3.2,2019-11-05t00:00:00,10:53:00,9,,,1,s,d,s1,chla,"",4.29,ug/l,l01,vadcls,"",,,"",38.17467,-77.18661,t3
2080104,458734,bay757,twqm,trib,vadeq,vadeq/pro,tf3.3,2019-11-21t00:00:00,13:00:00,8,,,1,s,d,s1,chla,"",8.49,ug/l,l01,vadcls,"",,,"",38.01847,-76.90928,t3
2080104,458722,bay755,twqm,trib,vadeq,vadeq/nro,tf3.2,2019-10-17t00:00:00,10:50:00,8,,,1,s,d,fs1,chla,"",4.57,ug/l,l01,vadcls,"",,,"",38.17467,-77.18661,t3
2080104,458705,bay755,twqm,trib,vadeq,vadeq/nro,tf3.1b,2019-10-17t00:00:00,11:38:00,4,,,1,s,d,s1,chla,"",3.03,ug/l,l01,vadcls,"",,,"",38.24628,-77.23344,t3
2080104,458706,bay756,twqm,trib,vadeq,vadeq/nro,tf3.1b,2019-11-05t00:00:00,11:38:00,4,,,1,s,d,s1,chla,"",1.14,ug/l,l01,vadcls,"",,,"",38.24628,-77.23344,t3
2080104,458707,bay758,twqm,trib,vadeq,vadeq/nro,tf3.1b,2019-12-10t00:00:00,10:05:00,4,,,1,s,d,s1,chla,"",7.28,ug/l,l01,vadcls,"",,,"",38.24628,-77.23344,t3
2080104,458712,bay756,twqm,trib,vadeq,vadeq/nro,tf3.1e,2019-11-05t00:00:00,12:14:00,4,,,1,s,d,s1,chla,"",2.54,ug/l,l01,vadcls,"",,,"",38.24469,-77.32508,t3
2080104,458717,bay755,twqm,trib,vadeq,vadeq/nro,tf3.1f,2019-10-17t00:00:00,12:41:00,,,,1,s,d,s1,chla,"",3.03,ug/l,l01,vadcls,"",,,"",38.26953,-77.42897,t3
2080104,458722,bay755,twqm,trib,vadeq,vadeq/nro,tf3.2,2019-10-17t00:00:00,10:50:00,8,,,1,s,d,fs2,chla,"",5.22,ug/l,l01,vadcls,"",,,"",38.17467,-77.18661,t3
2080104,458724,bay758,twqm,trib,vadeq,vadeq/nro,tf3.2,2019-12-10t00:00:00,09:15:00,8,,,1,s,d,s1,chla,"",4.56,ug/l,l01,vadcls,"",,,"",38.17467,-77.18661,t3
2080104,458728,bay755,twqm,trib,vadeq,vadeq/nro,tf3.2a,2019-10-17t00:00:00,09:55:00,7,,,1,s,d,s1,chla,"",25,ug/l,l01,vadcls,"",,,"",38.11295,-77.05482,t3
2080104,458580,bay755,twqm,trib,vadeq,vadeq/pro,le3.1,2019-10-23t00:00:00,11:40:00,8,,,1,s,d,s1,chla,"",11.7,ug/l,l01,vadcls,"",,,"",37.75925,-76.61592,t3
2080104,458582,bay758,twqm,trib,vadeq,vadeq/pro,le3.1,2019-12-10t00:00:00,12:05:00,8,,,1,s,d,s1,chla,"",5.66,ug/l,l01,vadcls,"",,,"",37.75925,-76.61592,t3
2080104,458588,bay758,twqm,trib,vadeq,vadeq/pro,le3.2,2019-12-10t00:00:00,11:40:00,14,,,1,s,d,fs2,chla,"",5,ug/l,l01,vadcls,"",,,"",37.66914,-76.55047,t3
2080104,458592,bay755,twqm,trib,vadeq,vadeq/pro,le3.3,2019-10-23t00:00:00,11:00:00,7,,,1,s,d,s1,chla,"",6.66,ug/l,l01,vadcls,"",,,"",37.68842,-76.47442,t3
2080104,458587,bay757,twqm,trib,vadeq,vadeq/pro,le3.2,2019-11-21t00:00:00,11:10:00,13,,,1,s,d,s1,chla,"",9.18,ug/l,l01,vadcls,"",,,"",37.66914,-76.55047,t3
2080104,458581,bay757,twqm,trib,vadeq,vadeq/pro,le3.1,2019-11-21t00:00:00,11:40:00,7,,,1,s,d,s1,chla,"",10.1,ug/l,l01,vadcls,"",,,"",37.75925,-76.61592,t3
2080104,458594,bay758,twqm,trib,vadeq,vadeq/pro,le3.3,2019-12-10t00:00:00,11:20:00,7,,,1,s,d,s1,chla,"",3.31,ug/l,l01,vadcls,"",,,"",37.68842,-76.47442,t3
2080104,458593,bay757,twqm,trib,vadeq,vadeq/pro,le3.3,2019-11-21t00:00:00,10:50:00,6,,,1,s,d,s1,chla,"",5.09,ug/l,l01,vadcls,"",,,"",37.68842,-76.47442,t3
2080104,458598,bay755,twqm,trib,vadeq,vadeq/pro,le3.4,2019-10-23t00:00:00,10:45:00,14,,,1,s,d,s1,chla,"",6.71,ug/l,l01,vadcls,"",,,"",37.63189,-76.44486,t3
2080104,458599,bay757,twqm,trib,vadeq,vadeq/pro,le3.4,2019-11-21t00:00:00,10:30:00,14,,,1,s,d,s1,chla,"",7.62,ug/l,l01,vadcls,"",,,"",37.63189,-76.44486,t3
2080104,458600,bay758,twqm,trib,vadeq,vadeq/pro,le3.4,2019-12-10t00:00:00,11:00:00,14,,,1,s,d,s1,chla,"",4.54,ug/l,l01,vadcls,"",,,"",37.63189,-76.44486,t3
2080104,458660,bay755,twqm,trib,vadeq,vadeq/pro,ret3.2,2019-10-23t00:00:00,11:55:00,6,,,1,s,d,s1,chla,"",13.9,ug/l,l01,vadcls,"",,,"",37.81158,-76.71195,t3
2080104,458661,bay757,twqm,trib,vadeq,vadeq/pro,ret3.2,2019-11-21t00:00:00,12:00:00,5,,,1,s,d,s1,chla,"",11.8,ug/l,l01,vadcls,"",,,"",37.81158,-76.71195,t3
2080104,458655,bay757,twqm,trib,vadeq,vadeq/pro,ret3.1,2019-11-21t00:00:00,12:30:00,6,,,1,s,d,s1,chla,"",14.2,ug/l,l01,vadcls,"",,,"",37.9173,-76.8222,t3
2080104,458656,bay758,twqm,trib,vadeq,vadeq/pro,ret3.1,2019-12-10t00:00:00,13:15:00,7,,,1,s,d,s1,chla,"",14.8,ug/l,l01,vadcls,"",,,"",37.9173,-76.8222,t3
2080104,458662,bay758,twqm,trib,vadeq,vadeq/pro,ret3.2,2019-12-10t00:00:00,12:25:00,6,,,1,s,d,s1,chla,"",7.51,ug/l,l01,vadcls,"",,,"",37.81158,-76.71195,t3
2080104,457115,bay738,twqm,trib,vadeq,vadeq/pro,le3.2,2019-02-14t00:00:00,11:30:00,15,,,1,s,d,s1,chla,"",3.03,ug/l,l01,vadcls,"",,,"",37.66914,-76.55047,t3
2080104,457110,bay740,twqm,trib,vadeq,vadeq/pro,le3.1,2019-03-13t00:00:00,11:25:00,7,,,1,s,d,s1,chla,"",3.15,ug/l,l01,vadcls,"",,,"",37.75925,-76.61592,t3
2080104,457122,bay740,twqm,trib,vadeq,vadeq/pro,le3.3,2019-03-13t00:00:00,10:45:00,6,,,1,s,d,s1,chla,"",19.2,ug/l,l01,vadcls,"",,,"",37.68842,-76.47442,t3
2080104,457127,bay738,twqm,trib,vadeq,vadeq/pro,le3.4,2019-02-14t00:00:00,10:45:00,13,,,1,s,d,s1,chla,"",4.77,ug/l,l01,vadcls,"",,,"",37.63189,-76.44486,t3
